0.417022004702574	0.800744568675537	0.988861088906495	0.102334428827826	0.88330609120581
0.720324493442158	0.968261575719398	0.748165654379839	0.414055987819568	0.623672207055609
0.000114374817344887	0.313424178159243	0.280443992064405	0.694400157727745	0.750942434027337
0.30233257263184	0.692322615669314	0.789279328451489	0.414179269526903	0.348898341977843
0.146755890817113	0.876389152296038	0.103226006577642	0.0499534589460872	0.269927891765026
0.0923385947687978	0.894606663503847	0.447893526175905	0.535896405915512	0.895886218196067
0.186260211377671	0.0850442113697779	0.908595503093096	0.663794645219789	0.428091189871295
0.345560727043048	0.0390547832328824	0.293614148373679	0.514889112058309	0.964840047148386
0.39676747423067	0.169830419564569	0.287775338586349	0.944594755990813	0.663441497818448
0.538816734003357	0.878142503429413	0.130028572118278	0.586555040501993	0.621695720209122
0.419194514403295	0.0983468338330501	0.0193669578702971	0.903401915287883	0.114745972953375
0.685219500396759	0.421107625005052	0.678835532939891	0.137474704146238	0.949489258707071
0.204452249731517	0.957889530150502	0.211628116000059	0.139276347250759	0.449912133479941
0.878117436390945	0.533165284973017	0.265546659372226	0.807391288709524	0.578389614387132
0.0273875931979262	0.691877113950473	0.491573159280338	0.397676836985534	0.408136802761281
0.670467510178402	0.315515631006063	0.0533625451170804	0.165354197116933	0.237026980243028
0.417304802367127	0.686500927681584	0.574117605492013	0.927508580396034	0.903379520562254
0.558689828445752	0.834625671897373	0.14672857490581	0.347765859745507	0.573679486672286
0.140386938595234	0.0182882773441918	0.589305536903284	0.750812103136156	0.00287032703115897
0.198101489084879	0.750144314944967	0.699758360020931	0.725997985350451	0.617144913620724
